"","intlower","int","inthigher","intwidth","intcoverage","intbias","intsd","x1lower","X1","x1higher","x1width","x1coverage","x1bias","x1sd","x2lower","X2","x2higher","x2width","x2coverage","x2bias","x2sd","sig2lower","sig2","sig2higher","sig2width","sig2coverage","sig2bias","sig2sd","sig0lower","sig0","sig0higher","sig0width","sig0coverage","sig0bias","sig0sd","RMSE"
"1",-1.92787179910151,-1.84986970025409,-1.77186760140666,0.156004197694843,1,-0.0498697002540853,0.0397776332025461,0.129411223071847,0.177020808735804,0.22463039439976,0.0952191713279121,1,0.0270208087358036,0.0242787907434448,0.642892879311514,0.817848172794336,0.992803466277159,0.349910586965645,1,0.117848172794336,0.0892194901654697,0.251132011755654,0.376099807311547,0.563253820454446,0.312121808698792,1,-0.1239002,0.077500206712416,1.37819569904457,1.45845864784008,1.54339592623467,0.165200227190098,0,1.2084586,0.0421211923117507,1.42813543980355
"2",-1.8722151018304,-1.79564731869451,-1.71907953555862,0.153135566271784,1,0.00435268130549016,0.0390461953936549,0.126144565778709,0.172878904172294,0.219613242565879,0.0934686767871699,1,0.0228789041722944,0.0238324532038556,0.712538861102411,0.882432413452966,1.05232596580352,0.33978710470111,0,0.182432413452966,0.0866382252366961,0.236284834972538,0.354201869891244,0.530964945968855,0.294680110996317,1,-0.1457981,0.0731601140160541,1.3280075829351,1.40534028645842,1.48717623763716,0.159168654702061,0,1.1553403,0.0405833230080992,1.3761352389871
"3",-1.88279734659973,-1.80634585256289,-1.72989435852605,0.152902988073683,1,-0.00634585256289077,0.0389868930774886,0.114067890829047,0.160729067402485,0.207390243975924,0.0933223531468764,1,0.0107290674024854,0.0237951438995006,0.502886955163443,0.696029071069404,0.889171186975366,0.386284231811923,1,-0.00397092893059547,0.0984939681879464,0.310289917062821,0.464003432893837,0.693864588882777,0.383574671819955,1,-0.0359966,0.0952609151549711,1.32369486796988,1.40080722262367,1.48241178721507,0.158716919245184,0,1.1508072,0.0404681269786105,1.37155067622694
"4",-1.95353757803247,-1.87220171333282,-1.79086584863316,0.162671729399317,1,-0.0722017133328159,0.0414777068827794,0.092637950774632,0.142280452690782,0.191922954606933,0.0992850038323008,1,-0.00771954730921764,0.0253154884503803,0.396720814248491,0.599444898715243,0.802168983181994,0.405448168933502,1,-0.100555101284757,0.103380349918712,0.341685208133623,0.510550275140668,0.762870552313389,0.421185344179765,1,0.0105503,0.104612435249974,1.49828899779772,1.58554365784039,1.67787969785071,0.179590700052986,0,1.3355437,0.0457903402747782,1.55244393238734
"5",-1.84094684690194,-1.76979806035108,-1.69864927380022,0.142297573101711,1,0.0302019396489199,0.0362827459266467,0.112754058897629,0.156177182677147,0.199600306456666,0.0868462475590374,1,0.0061771826771474,0.0221438796613554,0.480384036204916,0.686403113681161,0.892422191157405,0.412038154952489,1,-0.0135968863188394,0.105060651157695,0.35738411642706,0.533651658820598,0.796857162565305,0.439473046138245,1,0.0336517,0.109164303209591,1.14626720634028,1.213041154879,1.28370491216283,0.137437705822553,0,0.9630412,0.0350425572484167,1.18760598673416
"6",-1.88196136548179,-1.81174284980283,-1.74152433412387,0.140437031357921,1,-0.0117428498028345,0.0358083487749285,0.0983130803932894,0.141169371053868,0.184025661714447,0.0857125813211579,1,-0.00883062894613162,0.0218548197485402,0.58681623219652,0.773791510030921,0.960766787865322,0.373950555668802,1,0.073791510030921,0.0953491525168981,0.292269588926941,0.436813943820845,0.652843911050959,0.360574322124018,1,-0.0631861,0.0895553505858833,1.11673410873547,1.18163150294162,1.25030031573507,0.133566206999598,0,0.9316315,0.0340555241657754,1.15691158139671
"7",-1.92530202782746,-1.85309467244448,-1.7808873170615,0.144414710765964,1,-0.0530946724444794,0.0368225693845556,0.127217180955785,0.171286452342737,0.215355723729689,0.0881385427739039,1,0.0212864523427372,0.0224733864682615,0.357517725499381,0.564854324354351,0.772190923209321,0.414673197709939,1,-0.135145675645649,0.105732529003469,0.360264127538213,0.540186612105545,0.809965671275764,0.449701543737551,1,0.0401866,0.111643523169546,1.18055979957286,1.2494156813122,1.32228756668967,0.141727767116808,0,0.9994157,0.0361363501969065,1.22322334463405
"8",-1.90279961540604,-1.83129490937211,-1.75979020333817,0.143009412067864,1,-0.0312949093721051,0.0364642491792084,0.112367729002021,0.156007096931061,0.199646464860101,0.0872787358580797,1,0.00600709693106113,0.0222541546486821,0.513637945264634,0.743857488006455,0.974077030748276,0.460439085483642,1,0.0438574880064551,0.117401822035008,0.450536679831222,0.670738407410982,0.998564670349941,0.548027990518719,1,0.1707384,0.136182833390786,1.15770304397986,1.22509581507648,1.29641168685052,0.138708642870667,0,0.9750958,0.0353666344577964,1.19934684969618
"9",-1.87635267084195,-1.80413168672011,-1.73191070259827,0.144441968243685,1,-0.004131686720108,0.036829519440816,0.109523387322859,0.153602249672373,0.197681112021887,0.0881577246990282,1,0.0036022496723728,0.0224782774365366,0.732270132915987,0.918508672606588,1.10474721229719,0.372477079381201,0,0.218508672606588,0.0949734485283715,0.289110586936804,0.432212508423275,0.646146010828629,0.357035423891826,1,-0.0677875,0.0886731383620102,1.18127729198561,1.25003469403648,1.3227941880338,0.141516896048195,0,1.0000347,0.0360826608111749,1.22390961791949
"10",-1.89157755340646,-1.81477974132133,-1.73798192923621,0.153595624170249,1,-0.0147797413213329,0.0391635000213989,0.0732280038317653,0.120098842603449,0.166969681375133,0.0937416775433678,1,-0.0299011573965507,0.0239020623817144,0.405954711387864,0.627653936620054,0.849353161852245,0.443398450464381,1,-0.0723460633799455,0.113056835558038,0.413247707092509,0.617846508190361,0.923742107049531,0.510494399957022,1,0.1178465,0.126784707356624,1.33553254539123,1.4133167700684,1.49563131160644,0.160098766215203,0,1.1633168,0.0408204668120655,1.3836844657017
