"","intlower","int","inthigher","intwidth","intcoverage","intbias","intsd","x1lower","X1","x1higher","x1width","x1coverage","x1bias","x1sd","x2lower","X2","x2higher","x2width","x2coverage","x2bias","x2sd","sig2lower","sig2","sig2higher","sig2width","sig2coverage","sig2bias","sig2sd","philower","phi","phihigher","phiwidth","phicoverage","phibias","reslower","res","reshigher","reswidth","rescoverage","resbias","resd","sig0bias","RMSE"
"13",-1.81679136251582,-1.77732084563037,-1.73785032874491,0.078941033770906,1,0.0226791543696332,0.0201282243193941,0.135104177690417,0.153994010288726,0.172883842887035,0.0377796651966179,1,0.00399401028872559,0.00963298223324499,0.455275169714802,0.669761067836515,0.884246965958227,0.428971796243426,1,-0.0302389321634853,0.109378356591314,0.397334149846796,0.595025001578386,0.891075566094368,0.493741416247572,1,0.095025,0.122597382011757,0.347667007333253,0.387083624025498,0.425134479750271,0.0774674724170187,1,-0.0129163759745017,0.27610363539827,0.295127473270606,0.315462074063071,0.0393584386648014,1,-0.00249154761904763,0.0100331768241707,0.000907445262501028,0.287164273721884
"14",-1.89526807215909,-1.85646771388433,-1.81766735560956,0.077600716549536,0,-0.0564677138843257,0.0197864729588891,0.126648180455753,0.145273123079646,0.163898065703539,0.0372498852477856,1,-0.00472687692035417,0.00949790001882961,0.598540559827665,0.788739211292337,0.978937862757009,0.380397302929343,1,0.0887392112923372,0.0969929310284286,0.313669511154437,0.467313472782375,0.696216476507983,0.382546965353547,1,-0.0326865,0.0950524393523961,0.345783256474465,0.384683559464964,0.422263792286151,0.0764805358116857,1,-0.0153164405350364,0.267525610989394,0.285842554090287,0.305413621621812,0.0378880106324185,1,-0.0117764476190476,0.00965842480466265,-0.00645679982507213,0.278141480714481
"15",-1.85136422819163,-1.81086702883798,-1.77036982948432,0.0809943987073143,1,-0.0108670288379753,0.0206517871367946,0.137040620873022,0.15579846327915,0.174556305685277,0.0375156848122543,1,0.00579846327914954,0.00956567305145988,0.40048460636656,0.566802728697426,0.733120851028292,0.332636244661733,1,-0.133197271302574,0.0848149134801402,0.239218282869515,0.356563356773597,0.531470361999898,0.292252079130383,1,-0.1434366,0.0726120945974265,0.373841226216236,0.412170844176318,0.449095016163384,0.0752537899471479,1,0.0121708441763181,0.283236877850217,0.303076742401547,0.32430632791154,0.0410694500613228,1,0.00545765238095236,0.0104690934779884,0.00158857398439999,0.295426200133143
"16",-1.81762525313391,-1.77788837589629,-1.73815149865866,0.0794737544752446,1,0.0221116241037138,0.0202640563616706,0.132863800262123,0.151568108114962,0.170272415967801,0.0374086157056781,1,0.0015681081149618,0.00953837278831542,0.45431530997334,0.668414192733953,0.882513075494566,0.428197765521227,1,-0.031585807266047,0.109180995811219,0.397911596883128,0.592928334474845,0.883522904526891,0.485611307643763,1,0.0929283,0.120658195238298,0.361093442390565,0.400047366358944,0.437607615688852,0.0765141732982867,1,4.73663589435347e-05,0.276200398411591,0.295386307366161,0.315904941054402,0.039704542642811,1,-0.00223274761904763,0.0101212862483056,-0.00188670176153066,0.287718700718989
"17",-1.80841585849463,-1.76933666970729,-1.73025748091995,0.0781583775746801,1,0.0306633302927066,0.0199286642334657,0.130692159908767,0.149666812811567,0.168641465714366,0.0379493058055999,1,-0.000333187188433476,0.00967623685087742,0.366821566273458,0.583537049322207,0.800252532370956,0.433430966097498,1,-0.116462950677793,0.110515346656095,0.410369645803949,0.607498967379956,0.899323327495878,0.488953681691929,1,0.107499,0.121592578208101,0.335886312208626,0.375399091399828,0.413592937280298,0.0777066250716725,1,-0.0246009086001717,0.273814331781071,0.292479047205352,0.312416053965165,0.0386017221840939,1,-0.00514004761904763,0.0098404257427389,0.00126154965056791,0.284580274500651
"18",-1.85113518804407,-1.81226355924871,-1.77339193045334,0.0777432575907313,1,-0.0122635592487064,0.0198228177838153,0.141197350252125,0.159780306274167,0.178363262296209,0.0371659120440837,1,0.00978030627416721,0.00947648870205063,0.496142946929748,0.728992178895886,0.961841410862023,0.465698463932275,1,0.0289921788958858,0.118742847660564,0.471109030945764,0.70193849656625,1.04586756057837,0.574758529632609,1,0.2019385,0.14280994595467,0.349198857407858,0.3879518569527,0.425380051242248,0.0761811938343904,1,-0.0120481430473005,0.267643526231319,0.286000932545788,0.305617455310185,0.0379739290788663,1,-0.0116181476190476,0.0096803029486657,-0.00704413544351068,0.278491861623305
"19",-1.83720416039442,-1.79703543546844,-1.75686671054247,0.0803374498519451,1,0.00296456453155591,0.0204842796530997,0.13329641489455,0.151572691307617,0.169848967720684,0.036552552826134,1,0.00157269130761706,0.00932009561549582,0.591180463407925,0.79820022065926,1.0052199779106,0.41403951450267,1,0.09820022065926,0.105570953747432,0.373080191410434,0.554302418159038,0.823552624478375,0.450472433067941,1,0.0543024,0.111970306590316,0.387268150203609,0.425172099380753,0.461641222090024,0.0743730718864147,1,0.0251720993807528,0.274701082160799,0.29412901771339,0.314930972898035,0.0402298907372364,1,-0.00349004761904764,0.0102549327589108,-0.00904108584251789,0.28644042099612
"20",-1.82337570109273,-1.78393963307761,-1.74450356506249,0.0788721360302449,1,0.0160603669223911,0.0201106569135358,0.143305289245045,0.162071188518079,0.180837087791114,0.0375317985460687,1,0.0120711885180793,0.00956978169855186,0.539942379206462,0.723496160418926,0.90704994163139,0.367107562424928,1,0.0234961604189258,0.0936043400100272,0.29227375263155,0.434973220155143,0.64734414414095,0.355070391509401,1,-0.0650268,0.0882376244477663,0.352851579231139,0.391593019374879,0.42899410859433,0.0761425293631909,1,-0.00840698062512141,0.274465972699591,0.293347560263654,0.313528086072895,0.0390621133733037,1,-0.00427144761904763,0.00995766030716051,-0.0016358149514436,0.285533761960007
"21",-1.83882115363675,-1.79751946918025,-1.75621778472375,0.0826033689130021,1,0.00248053081975019,0.0210620390891226,0.139689027657667,0.158929190497063,0.178169353336459,0.0384803256787916,1,0.00892919049706284,0.00981163521868544,0.540069184152675,0.777049308339834,1.01402943252699,0.473960248374318,1,0.0770493083398344,0.120849420663022,0.488819993351577,0.72695196618108,1.08109154355814,0.592271550206564,1,0.226952,0.147197902466184,0.369769449051911,0.407919409811301,0.444696232990219,0.0749267839383078,1,0.00791940981130107,0.295995212473091,0.316599701210267,0.338638486646276,0.0426432741731845,1,0.0189806523809524,0.0108703796948103,0.0139180655838801,0.308838144186325
"22",-1.82521015183491,-1.78604015507261,-1.74687015831032,0.0783399935245872,1,0.0139598449273886,0.0199749722991837,0.124159955458924,0.142692467118393,0.161224978777862,0.0370650233189381,1,-0.00730753288160718,0.00945076429999983,0.594447303862788,0.785905877324492,0.977364450786196,0.382917146923408,1,0.0859058773244923,0.0976354357276907,0.317842143832048,0.473594928482677,0.705671543679969,0.387829399847921,1,-0.0264051,0.0963632412549078,0.357485495935523,0.396079175623456,0.433322384410899,0.0758368884753757,1,-0.00392082437654429,0.269538064704701,0.288143462855852,0.30803313542198,0.0384950707172794,1,-0.00947554761904762,0.00981306305685009,-0.00706008154378376,0.280726919322818
