"","intlower","int","inthigher","intwidth","intcoverage","intbias","intsd","x1lower","X1","x1higher","x1width","x1coverage","x1bias","x1sd","x2lower","X2","x2higher","x2width","x2coverage","x2bias","x2sd","Vx2lower","Vx2","Vx2higher","Vx2width","Vx2coverage","Vx2bias","Vx2sd","sig2bias","philower","phi","phihigher","phiwidth","phicoverage","phibias","phisd","sig0lower","sig0","sig0higher","sig0width","sig0coverage","sig0bias","sig0sd","RMSE"
"56",-1.83257685791239,-1.80356203715988,-1.77454071723711,0.0580361406752818,1,-0.00356203715988213,0.017617854305388,0.12631655393822,0.144497188013727,0.162682032289379,0.036365478351158,1,-0.00550281198627314,0.0110393557390648,0.448529650314437,0.648251003899305,0.847983059984808,0.399453409670371,1,-0.0517489961006951,0.121430587844897,0.539856965832097,0.731113758042032,1.01140442266953,0.471547456837428,1,0.135875662803937,0.14478610553567,-0.499910283171794,0.99993864184627,0.999980487973254,0.999995027870536,5.63860242652758e-05,0,1.39998048797325,1.93759736547751e-05,0.276313273783668,0.289618161522341,0.303819605852997,0.0275063320693291,0,0.0396181615223408,0.00833732289893742,0.28261884487445
"57",-1.81904063302557,-1.78997813394282,-1.76090788177029,0.0581327512552889,1,0.0100218660571809,0.0176471695928159,0.132613660289734,0.150821476988308,0.169033020335841,0.0364193600461073,1,0.000821476988307535,0.0110557169149572,0.594626670806955,0.791067822961733,0.98751436836751,0.392887697560555,1,0.0910678229617332,0.119430605463913,0.519461932269089,0.708161007623564,0.974247900518137,0.454785968249049,1,0.112922912385469,0.139355007032129,-0.499904388086271,0.999932490535229,0.999977818989022,0.999994163042404,6.16725071749258e-05,0,1.39997781898902,2.09857555770736e-05,0.277018475891151,0.290395912753848,0.304602130092905,0.0275836542017536,0,0.0403959127538483,0.00836035444360118,0.283270434609137
"58",-1.8209345893639,-1.79094034206401,-1.76093945664308,0.0599951327208212,1,0.00905965793599206,0.018212539670009,0.120160413408435,0.138955644845591,0.157755642660059,0.0375952292516247,1,-0.0110443551544093,0.011412662955711,0.592594331381754,0.74977721751229,0.906964470005984,0.31437013862423,1,0.0497772175122899,0.0955649934782461,0.332227507089918,0.450186170276757,0.623117174808619,0.290889667718701,1,-0.145051924961339,0.0893187386200001,-0.499902991007061,0.999892250999768,0.999965440892255,0.999991569296478,9.93182967108375e-05,0,1.39996544089226,3.38246381083124e-05,0.29521856160032,0.30948707505203,0.324610337717322,0.0293917761170027,0,0.0594870750520303,0.00890822617985264,0.301951874792414
"59",-1.83301369778933,-1.80411724008773,-1.77521492447463,0.0577987733147036,1,-0.00411724008772807,0.0175458032070364,0.138943938686833,0.157050281242051,0.175160376315872,0.0362164376290394,1,0.00705028124205082,0.0109941161840337,0.575993442485227,0.719007201661175,0.862005019570213,0.286011577084986,1,0.0190072016611748,0.0869420216987163,0.273383376938426,0.372798664540162,0.513648566814014,0.240265189875588,0,-0.222439430697934,0.0736410690846339,-0.49991328681003,0.999883692940466,0.999962968045491,0.999990781806203,0.000107088865736626,0,1.39996296804549,3.66363283766448e-05,0.274088290396353,0.287298564804203,0.301373035541815,0.0272847451454614,0,0.0372985648042028,0.00827001021477918,0.280381308097174
"60",-1.82746072993238,-1.79812819981137,-1.76879098931185,0.058669740620535,1,0.0018718001886342,0.0178102162016933,0.130109845562271,0.148481296443954,0.166856914167937,0.0367470686056662,1,-0.00151870355604553,0.0111551978666734,0.352873144182203,0.524493797808347,0.6961326132654,0.343259469083197,0,-0.175506202191652,0.10435446528382,0.399736958539649,0.537077992112186,0.751116344129866,0.351379385590217,1,-0.058160103125909,0.108303669471393,-0.499885208183075,0.999893127299019,0.999963279784149,0.999990840565097,9.77132660773261e-05,0,1.39996327978415,3.27649682324077e-05,0.281999088029405,0.295364694930648,0.310210577462774,0.0282114894333689,0,0.0453646949306484,0.00855557416518725,0.288140570492767
"61",-1.81358992029805,-1.784669617516,-1.75574269105409,0.0578472292439614,1,0.0153303824839972,0.0175605022898717,0.146003117999403,0.164121593730564,0.182243799705447,0.0362406817060432,1,0.0141215937305639,0.0110014738907704,0.520684036832511,0.687457027949707,0.854221920291497,0.333537883458986,1,-0.0125429720502926,0.10139337472827,0.376115510993862,0.509224666782553,0.705240081148022,0.32912457015416,1,-0.0860134284555418,0.101084461301597,-0.499880065426935,0.999882231121561,0.999960262243997,0.999989501433479,0.00010727031191804,0,1.399960262244,3.61775966314068e-05,0.273874201108159,0.287216769948761,0.301195411401118,0.0273212102929583,0,0.0372167699487608,0.00827990291433934,0.279765660036144
"62",-1.86831037029061,-1.83874044452847,-1.80916485073939,0.0591455195512203,0,-0.0387404445284723,0.017954632759672,0.133683327947566,0.152211176703451,0.170743249634393,0.0370599216868279,1,0.00221117670345108,0.0112501656816697,0.478958847461228,0.629225161012251,0.779495351483813,0.300536504022585,1,-0.0707748389877492,0.091357416326379,0.302245169381265,0.412708226630906,0.568250707634557,0.266005538253292,0,-0.182529868607189,0.0815047254187514,-0.49990826298529,0.999888853544471,0.999964617659655,0.999990963579912,0.000102110035440806,0,1.39996461765965,3.50446451762336e-05,0.286917052397329,0.300816598565439,0.315478923239769,0.0285618708424401,0,0.0508165985654387,0.00865633772629351,0.293496711282677
"63",-1.85353683512452,-1.82423398353145,-1.79492510698494,0.0586117281395859,1,-0.0242339835314525,0.0177925889072675,0.139138864400582,0.157499084869434,0.175863062785716,0.0367241983851335,1,0.00749908486943357,0.0111482561153266,0.424941650888372,0.564795388896963,0.70466197089172,0.279720320003349,1,-0.135204611103037,0.0850278101460498,0.260128035624835,0.356226129396505,0.489566440458794,0.229438404833959,0,-0.23901196584159,0.070249360619335,-0.499898198318466,0.999857100662545,0.99995433620566,0.99998882113504,0.000131720472495767,0,1.39995433620566,4.49313932912156e-05,0.281580756310738,0.295261603739237,0.30963095352531,0.0280501972145721,0,0.0452616037392373,0.00850097735111278,0.287921568683304
"64",-1.79799298257898,-1.76876573902362,-1.73953266294159,0.0584603196373839,0,0.03123426097638,0.0177466261241316,0.123725717989648,0.142036681489996,0.160351355597187,0.0366256376075383,1,-0.00796331851000351,0.0111183356183365,0.678493810452611,0.844595953877463,1.01073659731398,0.332242786861373,1,0.144595953877463,0.10099743530592,0.371837756314839,0.504767795821565,0.69737120826634,0.325533451951501,1,-0.0904702994165303,0.0998922670520427,-0.499902182413408,0.999903101657026,0.999968746605692,0.999992039492526,8.89378355000137e-05,0,1.39996874660569,3.03520285208826e-05,0.28014554282664,0.293693471656606,0.308043292007946,0.0278977491813063,0,0.0436934716566065,0.00845535876718836,0.286460503363037
"65",-1.84167112097399,-1.8119674181559,-1.78225730514122,0.0594138158327737,1,-0.0119674181558984,0.0180360715868236,0.121340134278528,0.139950161684187,0.158564433718101,0.0372242994395731,1,-0.0100498383158126,0.0113000651578575,0.478062677687105,0.628800742825468,0.779507891587187,0.301445213900082,1,-0.0711992571745322,0.0916349243006611,0.304640869143014,0.414945911409847,0.572395906924584,0.26775503778157,0,-0.180292183828248,0.0820987251899046,-0.49990050846982,0.999880107874391,0.999961840126047,0.999990343872113,0.000110235997722086,0,1.39996184012605,3.77856149063368e-05,0.289412367288008,0.303428266652326,0.318231912770875,0.0288195454828664,0,0.0534282666523261,0.0087345279058606,0.295965186221236
