"","intlower","int","inthigher","intwidth","intcoverage","intbias","intsd","x1lower","X1","x1higher","x1width","x1coverage","x1bias","x1sd","x2lower","X2","x2higher","x2width","x2coverage","x2bias","x2sd","sig2lower","sig2","sig2higher","sig2width","sig2coverage","sig2bias","sig2sd","sig0lower","sig0","sig0higher","sig0width","sig0coverage","sig0bias","sig0sd","RMSE"
"1",-1.83229918683785,-1.7966638577911,-1.76102852874434,0.0712706580935105,1,0.00333614220890333,0.0181724475215287,0.125269866580705,0.147521148917565,0.169772431254426,0.044502564673721,1,-0.00247885108243487,0.0113471734755915,0.454387245754625,0.669697550383286,0.885007855011947,0.430620609257322,1,-0.0303024496167139,0.109798767581886,0.401571404804133,0.598055645721501,0.890677351774628,0.489105946970496,1,0.0980556,0.121535208097786,0.294493882085523,0.311644123823577,0.329793132631394,0.0352992505458711,0,0.0616441,0.00900026944533109,0.305048767285699
"2",-1.83835005078172,-1.80493410709952,-1.77151816341732,0.0668318873644025,1,-0.00493410709952369,0.017040658784164,0.129742473107966,0.150608045116788,0.171473617125609,0.0417311440176434,1,0.000608045116787581,0.010640522270455,0.603091975873235,0.787118190051233,0.971144404229232,0.368052428355996,1,0.0871181900512334,0.0938452600044054,0.293136764244309,0.436185148663576,0.649039994710794,0.355903230466485,1,-0.0638149,0.0884465170247911,0.25896031128179,0.274040814057248,0.289999526944652,0.0310392156628621,0,0.0240408,0.0079140862086494,0.268244706369744
"3",-1.8049701398019,-1.77086185730766,-1.73675357481342,0.0682165649884854,1,0.0291381426923403,0.0173937210699769,0.13247922552315,0.153776876515006,0.175074527506861,0.0425953019837109,1,0.00377687651500572,0.0108608635119806,0.40757830963136,0.640176022942708,0.872773736254056,0.465195426622696,1,-0.059823977057292,0.118614584229943,0.470140398258893,0.699134909784224,1.0396673501983,0.569526951939403,1,0.1991349,0.141546158071632,0.269788705270539,0.285500025303266,0.302126304236601,0.0323375989660619,0,0.0355,0.008245135602809,0.27945417718247
"4",-1.83228965782567,-1.79715061545019,-1.7620115730747,0.0702780847509641,1,0.00284938454981321,0.0179193631883517,0.122867611717994,0.144808906146373,0.166750200574753,0.0438825888567589,1,-0.00519109385362687,0.0111890933020708,0.580823610993884,0.814322326952921,1.04782104291196,0.466997431918075,1,0.114322326952921,0.119074055877038,0.474528501541021,0.704329472184341,1.0454166689176,0.570888167376575,1,0.2043295,0.14191944957479,0.286342695650981,0.303017992073204,0.320664381926453,0.0343216862754718,0,0.053018,0.00875101947863343,0.296601956149348
"5",-1.84676253839826,-1.8112261510952,-1.77568976379213,0.0710727746061313,1,-0.0112261510951983,0.0181219915921748,0.128053559643772,0.150243214739092,0.172432869834413,0.0443793101906405,1,0.000243214739092362,0.0113157462980477,0.355147502533382,0.545905922287599,0.736664342041817,0.381516839508435,1,-0.154094077712401,0.0972783881895689,0.31483159714483,0.468447904392198,0.697018473112445,0.382186875967615,1,-0.0315521,0.0949788445099553,0.292870424780628,0.309925682879552,0.327974150958757,0.0351037261781293,0,0.0599257,0.00895041672848787,0.30337180245347
"6",-1.82550300871233,-1.79054096270322,-1.75557891669411,0.0699240920182191,1,0.00945903729678066,0.0178291028409535,0.127673085477886,0.149504196372125,0.171335307266363,0.0436622217884776,1,-0.000495803627875463,0.0111329045549631,0.450349830773953,0.627669993252168,0.804990155730382,0.354640324956429,1,-0.0723300067478322,0.0904254691437378,0.27141144281966,0.404282969867034,0.602202759126519,0.330791316306859,1,-0.095717,0.0821945368661833,0.283484527019753,0.299993942170356,0.317464823512714,0.0339802964929611,0,0.0499939,0.00866397482744661,0.293652911442883
"7",-1.83673399983838,-1.80136290721876,-1.76599181459914,0.0707421852392369,1,-0.00136290721875998,0.0180376985874269,0.125572846496378,0.147659273693802,0.169745700891226,0.044172854394848,1,-0.00234072630619794,0.0112631046189203,0.387572492936177,0.579364633759265,0.771156774582352,0.383584281646175,1,-0.120635366240735,0.0978055403831488,0.318346343126807,0.473633508255314,0.704668688632872,0.386322345506065,1,-0.0263665,0.0960077387710388,0.290151542025969,0.307048286779492,0.324929000052611,0.0347774580266421,0,0.0570483,0.0088672280530125,0.300554774184614
"8",-1.8220415062208,-1.78662651912358,-1.75121153202636,0.0708299741944391,1,0.0133734808764199,0.0180600828367668,0.103646764110813,0.125760464934969,0.147874165759125,0.044227401648312,0,-0.0242395350650308,0.0112770129667248,0.476264765876171,0.689573692264926,0.902882618653681,0.42661785277751,1,-0.0104263077350737,0.108778152871476,0.394364080731811,0.586959857796381,0.873613727764018,0.479249647032207,1,0.0869599,0.119095710704524,0.290863551199662,0.307802322505672,0.325727542516493,0.034863991316831,0,0.0578023,0.00888929118787849,0.301288389863653
"9",-1.84526220200424,-1.81047716220469,-1.77569212240514,0.0695700795991034,1,-0.0104771622046871,0.0177388374739646,0.129711094042125,0.151431496866816,0.173151899691507,0.0434408056493821,1,0.00143149686681587,0.0110764483179117,0.689588815147917,0.890189397793307,1.0907899804387,0.40120116529078,1,0.190189397793307,0.102297457563209,0.348536044939358,0.518728917151748,0.772028297779766,0.423492252840408,1,0.0187289,0.105240326735247,0.280611061546431,0.29695277489137,0.314246167024651,0.0336351054782203,0,0.0469528,0.00857596148047149,0.290670123325518
"10",-1.81184925464237,-1.77746143644633,-1.74307361825029,0.0687756363920777,1,0.0225385635536679,0.0175362719599832,0.144492888178377,0.165965198086907,0.187437507995438,0.042944619817061,1,0.0159651980869075,0.0109499318630342,0.482846309574651,0.691795980958169,0.900745652341688,0.417899342767037,1,-0.00820401904183055,0.106555124912012,0.378320355298194,0.56329247052576,0.838702974628256,0.460382619330062,1,0.0632925,0.114401526824628,0.274235106665422,0.290205786277498,0.307106553252833,0.0328714465874118,0,0.0402058,0.00838125079879266,0.284063930424914
